time,step-size,{FMU-Controller}.FMU-ControllerInstance.cbp,{FMU-Controller}.FMU-ControllerInstance.cip,{FMU-Controller}.FMU-ControllerInstance.crp,{FMU-Plant}.FMU-PlantInstance.cbp,{FMU-Plant}.FMU-PlantInstance.cip,{FMU-Plant}.FMU-PlantInstance.crp
6.359999999999909,0.01,true,41,0.0,true,41,0.1
6.369999999999909,0.01,true,41,0.0,true,41,0.1
6.379999999999908,0.01,true,41,0.0,true,41,0.1
6.389999999999908,0.01,true,41,0.0,true,41,0.1
6.399999999999908,0.01,true,41,0.0,true,41,0.1
6.409999999999908,0.01,true,41,0.0,false,42,0.1
6.419999999999908,0.01,true,41,0.0,false,42,0.1
6.429999999999907,0.01,true,41,0.0,false,42,0.1
6.439999999999907,0.01,true,41,0.0,false,42,0.1
6.449999999999907,0.01,true,41,0.0,false,42,0.1
6.459999999999907,0.01,true,41,0.0,false,42,0.1
6.4699999999999065,0.01,true,41,0.0,false,42,0.1
6.479999999999906,0.01,true,41,0.0,false,42,0.1
6.489999999999906,0.01,true,41,0.0,false,42,0.1
6.499999999999906,0.01,true,41,0.0,false,42,0.1
6.509999999999906,0.01,false,42,0.0,false,42,0.1
6.519999999999905,0.01,false,42,0.0,false,42,0.1
6.529999999999905,0.01,false,42,0.0,false,42,0.1
6.539999999999905,0.01,false,42,0.0,false,42,0.1
6.549999999999905,0.01,false,42,0.0,false,42,0.1
6.559999999999905,0.01,false,42,0.0,false,42,0.1
6.569999999999904,0.01,false,42,0.0,false,42,0.1
6.579999999999904,0.01,false,42,0.0,false,42,0.1
6.589999999999904,0.01,false,42,0.0,false,42,0.1
6.599999999999904,0.01,false,42,0.0,false,42,0.1
6.6099999999999035,0.01,false,42,0.0,true,43,0.1
6.619999999999903,0.01,false,42,0.0,true,43,0.1
6.629999999999903,0.01,false,42,0.0,true,43,0.1
6.639999999999903,0.01,false,42,0.0,true,43,0.1
6.649999999999903,0.01,false,42,0.0,true,43,0.1
6.659999999999902,0.01,false,42,0.0,true,43,0.1
6.669999999999902,0.01,false,42,0.0,true,43,0.1
6.679999999999902,0.01,false,42,0.0,true,43,0.1
6.689999999999902,0.01,false,42,0.0,true,43,0.1
6.699999999999902,0.01,false,42,0.0,true,43,0.1
6.709999999999901,0.01,true,43,0.0,true,43,0.1
6.719999999999901,0.01,true,43,0.0,true,43,0.1
6.729999999999901,0.01,true,43,0.0,true,43,0.1
6.739999999999901,0.01,true,43,0.0,true,43,0.1
6.7499999999999005,0.01,true,43,0.0,true,43,0.1
6.7599999999999,0.01,true,43,0.0,true,43,0.1
6.7699999999999,0.01,true,43,0.0,true,43,0.1
6.7799999999999,0.01,true,43,0.0,true,43,0.1
6.7899999999999,0.01,true,43,0.0,true,43,0.1
6.7999999999998995,0.01,true,43,0.0,true,43,0.1
6.809999999999899,0.01,true,43,0.0,false,44,0.1
6.819999999999899,0.01,true,43,0.0,false,44,0.1
6.829999999999899,0.01,true,43,0.0,false,44,0.1
6.839999999999899,0.01,true,43,0.0,false,44,0.1
6.849999999999898,0.01,true,43,0.0,false,44,0.1
6.859999999999898,0.01,true,43,0.0,false,44,0.1
6.869999999999898,0.01,true,43,0.0,false,44,0.1
6.879999999999898,0.01,true,43,0.0,false,44,0.1
6.8899999999998975,0.01,true,43,0.0,false,44,0.1
6.899999999999897,0.01,true,43,0.0,false,44,0.1
6.909999999999897,0.01,false,44,0.0,false,44,0.1
6.919999999999897,0.01,false,44,0.0,false,44,0.1
6.929999999999897,0.01,false,44,0.0,false,44,0.1
6.9399999999998965,0.01,false,44,0.0,false,44,0.1
6.949999999999896,0.01,false,44,0.0,false,44,0.1
6.959999999999896,0.01,false,44,0.0,false,44,0.1
6.969999999999896,0.01,false,44,0.0,false,44,0.1
6.979999999999896,0.01,false,44,0.0,false,44,0.1
6.989999999999895,0.01,false,44,0.0,false,44,0.1
6.999999999999895,0.01,false,44,0.0,false,44,0.1
7.009999999999895,0.01,false,44,0.0,true,45,0.1
7.019999999999895,0.01,false,44,0.0,true,45,0.1
7.0299999999998946,0.01,false,44,0.0,true,45,0.1
7.039999999999894,0.01,false,44,0.0,true,45,0.1
7.049999999999894,0.01,false,44,0.0,true,45,0.1
7.059999999999894,0.01,false,44,0.0,true,45,0.1
7.069999999999894,0.01,false,44,0.0,true,45,0.1
7.0799999999998935,0.01,false,44,0.0,true,45,0.1
7.089999999999893,0.01,false,44,0.0,true,45,0.1
7.099999999999893,0.01,false,44,0.0,true,45,0.1
7.109999999999893,0.01,true,45,0.0,true,45,0.1
7.119999999999893,0.01,true,45,0.0,true,45,0.1
7.129999999999892,0.01,true,45,0.0,true,45,0.1
7.139999999999892,0.01,true,45,0.0,true,45,0.1
7.149999999999892,0.01,true,45,0.0,true,45,0.1
7.159999999999892,0.01,true,45,0.0,true,45,0.1
7.169999999999892,0.01,true,45,0.0,true,45,0.1
7.179999999999891,0.01,true,45,0.0,true,45,0.1
7.189999999999891,0.01,true,45,0.0,true,45,0.1
7.199999999999891,0.01,true,45,0.0,true,45,0.1
7.209999999999891,0.01,true,45,0.0,false,46,0.1
7.2199999999998905,0.01,true,45,0.0,false,46,0.1
7.22999999999989,0.01,true,45,0.0,false,46,0.1
7.23999999999989,0.01,true,45,0.0,false,46,0.1
7.24999999999989,0.01,true,45,0.0,false,46,0.1
7.25999999999989,0.01,true,45,0.0,false,46,0.1
7.269999999999889,0.01,true,45,0.0,false,46,0.1
7.279999999999889,0.01,true,45,0.0,false,46,0.1
7.289999999999889,0.01,true,45,0.0,false,46,0.1
7.299999999999889,0.01,true,45,0.0,false,46,0.1
7.309999999999889,0.01,false,46,0.0,false,46,0.1
7.319999999999888,0.01,false,46,0.0,false,46,0.1
7.329999999999888,0.01,false,46,0.0,false,46,0.1
7.339999999999888,0.01,false,46,0.0,false,46,0.1
7.349999999999888,0.01,false,46,0.0,false,46,0.1
7.3599999999998875,0.01,false,46,0.0,false,46,0.1
7.369999999999887,0.01,false,46,0.0,false,46,0.1
7.379999999999887,0.01,false,46,0.0,false,46,0.1
7.389999999999887,0.01,false,46,0.0,false,46,0.1
7.399999999999887,0.01,false,46,0.0,false,46,0.1
7.4099999999998865,0.01,false,46,0.0,true,47,0.1
7.419999999999886,0.01,false,46,0.0,true,47,0.1
7.429999999999886,0.01,false,46,0.0,true,47,0.1
7.439999999999886,0.01,false,46,0.0,true,47,0.1
7.449999999999886,0.01,false,46,0.0,true,47,0.1
7.459999999999885,0.01,false,46,0.0,true,47,0.1
7.469999999999885,0.01,false,46,0.0,true,47,0.1
7.479999999999885,0.01,false,46,0.0,true,47,0.1
7.489999999999885,0.01,false,46,0.0,true,47,0.1
7.4999999999998845,0.01,false,46,0.0,true,47,0.1
7.509999999999884,0.01,true,47,0.0,true,47,0.1
7.519999999999884,0.01,true,47,0.0,true,47,0.1
7.529999999999884,0.01,true,47,0.0,true,47,0.1
7.539999999999884,0.01,true,47,0.0,true,47,0.1
7.5499999999998835,0.01,true,47,0.0,true,47,0.1
7.559999999999883,0.01,true,47,0.0,true,47,0.1
7.569999999999883,0.01,true,47,0.0,true,47,0.1
7.579999999999883,0.01,true,47,0.0,true,47,0.1
7.589999999999883,0.01,true,47,0.0,true,47,0.1
7.599999999999882,0.01,true,47,0.0,true,47,0.1
7.609999999999882,0.01,true,47,0.0,false,48,0.1
7.619999999999882,0.01,true,47,0.0,false,48,0.1
7.629999999999882,0.01,true,47,0.0,false,48,0.1
7.6399999999998816,0.01,true,47,0.0,false,48,0.1
7.649999999999881,0.01,true,47,0.0,false,48,0.1
7.659999999999881,0.01,true,47,0.0,false,48,0.1
7.669999999999881,0.01,true,47,0.0,false,48,0.1
7.679999999999881,0.01,true,47,0.0,false,48,0.1
7.6899999999998805,0.01,true,47,0.0,false,48,0.1
7.69999999999988,0.01,true,47,0.0,false,48,0.1
7.70999999999988,0.01,false,48,0.0,false,48,0.1
7.71999999999988,0.01,false,48,0.0,false,48,0.1
7.72999999999988,0.01,false,48,0.0,false,48,0.1
7.739999999999879,0.01,false,48,0.0,false,48,0.1
7.749999999999879,0.01,false,48,0.0,false,48,0.1
7.759999999999879,0.01,false,48,0.0,false,48,0.1
7.769999999999879,0.01,false,48,0.0,false,48,0.1
7.779999999999879,0.01,false,48,0.0,false,48,0.1
7.789999999999878,0.01,false,48,0.0,false,48,0.1
7.799999999999878,0.01,false,48,0.0,false,48,0.1
7.809999999999878,0.01,false,48,0.0,true,49,0.1
7.819999999999878,0.01,false,48,0.0,true,49,0.1
7.8299999999998775,0.01,false,48,0.0,true,49,0.1
7.839999999999877,0.01,false,48,0.0,true,49,0.1
7.849999999999877,0.01,false,48,0.0,true,49,0.1
7.859999999999877,0.01,false,48,0.0,true,49,0.1
7.869999999999877,0.01,false,48,0.0,true,49,0.1
7.879999999999876,0.01,false,48,0.0,true,49,0.1
7.889999999999876,0.01,false,48,0.0,true,49,0.1
7.899999999999876,0.01,false,48,0.0,true,49,0.1
7.909999999999876,0.01,true,49,0.0,true,49,0.1
7.919999999999876,0.01,true,49,0.0,true,49,0.1
7.929999999999875,0.01,true,49,0.0,true,49,0.1
7.939999999999875,0.01,true,49,0.0,true,49,0.1
7.949999999999875,0.01,true,49,0.0,true,49,0.1
7.959999999999875,0.01,true,49,0.0,true,49,0.1
7.9699999999998745,0.01,true,49,0.0,true,49,0.1
7.979999999999874,0.01,true,49,0.0,true,49,0.1
7.989999999999874,0.01,true,49,0.0,true,49,0.1
7.999999999999874,0.01,true,49,0.0,true,49,0.1
8.009999999999874,0.01,true,49,0.0,false,50,0.1
8.019999999999873,0.01,true,49,0.0,false,50,0.1
8.029999999999873,0.01,true,49,0.0,false,50,0.1
8.039999999999873,0.01,true,49,0.0,false,50,0.1
8.049999999999873,0.01,true,49,0.0,false,50,0.1
8.059999999999873,0.01,true,49,0.0,false,50,0.1
8.069999999999872,0.01,true,49,0.0,false,50,0.1
8.079999999999872,0.01,true,49,0.0,false,50,0.1
8.089999999999872,0.01,true,49,0.0,false,50,0.1
8.099999999999872,0.01,true,49,0.0,false,50,0.1
8.109999999999872,0.01,false,50,0.0,false,50,0.1
8.119999999999871,0.01,false,50,0.0,false,50,0.1
8.129999999999871,0.01,false,50,0.0,false,50,0.1
8.139999999999871,0.01,false,50,0.0,false,50,0.1
8.14999999999987,0.01,false,50,0.0,false,50,0.1
8.15999999999987,0.01,false,50,0.0,false,50,0.1
8.16999999999987,0.01,false,50,0.0,false,50,0.1
8.17999999999987,0.01,false,50,0.0,false,50,0.1
8.18999999999987,0.01,false,50,0.0,false,50,0.1
8.19999999999987,0.01,false,50,0.0,false,50,0.1
8.20999999999987,0.01,false,50,0.0,true,51,0.1
8.21999999999987,0.01,false,50,0.0,true,51,0.1
8.229999999999869,0.01,false,50,0.0,true,51,0.1
8.239999999999869,0.01,false,50,0.0,true,51,0.1
8.249999999999869,0.01,false,50,0.0,true,51,0.1
8.259999999999868,0.01,false,50,0.0,true,51,0.1
8.269999999999868,0.01,false,50,0.0,true,51,0.1
8.279999999999868,0.01,false,50,0.0,true,51,0.1
8.289999999999868,0.01,false,50,0.0,true,51,0.1
8.299999999999867,0.01,false,50,0.0,true,51,0.1
8.309999999999867,0.01,true,51,0.0,true,51,0.1
8.319999999999867,0.01,true,51,0.0,true,51,0.1
8.329999999999867,0.01,true,51,0.0,true,51,0.1
8.339999999999867,0.01,true,51,0.0,true,51,0.1
8.349999999999866,0.01,true,51,0.0,true,51,0.1
8.359999999999866,0.01,true,51,0.0,true,51,0.1
8.369999999999866,0.01,true,51,0.0,true,51,0.1
8.379999999999866,0.01,true,51,0.0,true,51,0.1
8.389999999999866,0.01,true,51,0.0,true,51,0.1
8.399999999999865,0.01,true,51,0.0,true,51,0.1
8.409999999999865,0.01,true,51,0.0,false,52,0.1
8.419999999999865,0.01,true,51,0.0,false,52,0.1
8.429999999999865,0.01,true,51,0.0,false,52,0.1
8.439999999999864,0.01,true,51,0.0,false,52,0.1
8.449999999999864,0.01,true,51,0.0,false,52,0.1
8.459999999999864,0.01,true,51,0.0,false,52,0.1
8.469999999999864,0.01,true,51,0.0,false,52,0.1
8.479999999999864,0.01,true,51,0.0,false,52,0.1
8.489999999999863,0.01,true,51,0.0,false,52,0.1
8.499999999999863,0.01,true,51,0.0,false,52,0.1
8.509999999999863,0.01,false,52,0.0,false,52,0.1
8.519999999999863,0.01,false,52,0.0,false,52,0.1
8.529999999999863,0.01,false,52,0.0,false,52,0.1
8.539999999999862,0.01,false,52,0.0,false,52,0.1
8.549999999999862,0.01,false,52,0.0,false,52,0.1
8.559999999999862,0.01,false,52,0.0,false,52,0.1
8.569999999999862,0.01,false,52,0.0,false,52,0.1
8.579999999999862,0.01,false,52,0.0,false,52,0.1
8.589999999999861,0.01,false,52,0.0,false,52,0.1
8.599999999999861,0.01,false,52,0.0,false,52,0.1
8.60999999999986,0.01,false,52,0.0,true,53,0.1
8.61999999999986,0.01,false,52,0.0,true,53,0.1
8.62999999999986,0.01,false,52,0.0,true,53,0.1
8.63999999999986,0.01,false,52,0.0,true,53,0.1
8.64999999999986,0.01,false,52,0.0,true,53,0.1
8.65999999999986,0.01,false,52,0.0,true,53,0.1
8.66999999999986,0.01,false,52,0.0,true,53,0.1
8.67999999999986,0.01,false,52,0.0,true,53,0.1
8.68999999999986,0.01,false,52,0.0,true,53,0.1
8.699999999999859,0.01,false,52,0.0,true,53,0.1
8.709999999999859,0.01,true,53,0.0,true,53,0.1
8.719999999999859,0.01,true,53,0.0,true,53,0.1
8.729999999999858,0.01,true,53,0.0,true,53,0.1
8.739999999999858,0.01,true,53,0.0,true,53,0.1
8.749999999999858,0.01,true,53,0.0,true,53,0.1
8.759999999999858,0.01,true,53,0.0,true,53,0.1
8.769999999999857,0.01,true,53,0.0,true,53,0.1
8.779999999999857,0.01,true,53,0.0,true,53,0.1
8.789999999999857,0.01,true,53,0.0,true,53,0.1
8.799999999999857,0.01,true,53,0.0,true,53,0.1
8.809999999999857,0.01,true,53,0.0,false,54,0.1
8.819999999999856,0.01,true,53,0.0,false,54,0.1
8.829999999999856,0.01,true,53,0.0,false,54,0.1
8.839999999999856,0.01,true,53,0.0,false,54,0.1
8.849999999999856,0.01,true,53,0.0,false,54,0.1
8.859999999999856,0.01,true,53,0.0,false,54,0.1
8.869999999999855,0.01,true,53,0.0,false,54,0.1
8.879999999999855,0.01,true,53,0.0,false,54,0.1
8.889999999999855,0.01,true,53,0.0,false,54,0.1
8.899999999999855,0.01,true,53,0.0,false,54,0.1
8.909999999999854,0.01,false,54,0.0,false,54,0.1
8.919999999999854,0.01,false,54,0.0,false,54,0.1
8.929999999999854,0.01,false,54,0.0,false,54,0.1
8.939999999999854,0.01,false,54,0.0,false,54,0.1
8.949999999999854,0.01,false,54,0.0,false,54,0.1
8.959999999999853,0.01,false,54,0.0,false,54,0.1
8.969999999999853,0.01,false,54,0.0,false,54,0.1
8.979999999999853,0.01,false,54,0.0,false,54,0.1
8.989999999999853,0.01,false,54,0.0,false,54,0.1
8.999999999999853,0.01,false,54,0.0,false,54,0.1
9.009999999999852,0.01,false,54,0.0,true,55,0.1
9.019999999999852,0.01,false,54,0.0,true,55,0.1
9.029999999999852,0.01,false,54,0.0,true,55,0.1
9.039999999999852,0.01,false,54,0.0,true,55,0.1
9.049999999999851,0.01,false,54,0.0,true,55,0.1
9.059999999999851,0.01,false,54,0.0,true,55,0.1
9.069999999999851,0.01,false,54,0.0,true,55,0.1
9.07999999999985,0.01,false,54,0.0,true,55,0.1
9.08999999999985,0.01,false,54,0.0,true,55,0.1
9.09999999999985,0.01,false,54,0.0,true,55,0.1
9.10999999999985,0.01,true,55,0.0,true,55,0.1
9.11999999999985,0.01,true,55,0.0,true,55,0.1
9.12999999999985,0.01,true,55,0.0,true,55,0.1
9.13999999999985,0.01,true,55,0.0,true,55,0.1
9.14999999999985,0.01,true,55,0.0,true,55,0.1
9.15999999999985,0.01,true,55,0.0,true,55,0.1
9.169999999999849,0.01,true,55,0.0,true,55,0.1
9.179999999999849,0.01,true,55,0.0,true,55,0.1
9.189999999999849,0.01,true,55,0.0,true,55,0.1
9.199999999999848,0.01,true,55,0.0,true,55,0.1
9.209999999999848,0.01,true,55,0.0,false,56,0.1
9.219999999999848,0.01,true,55,0.0,false,56,0.1
9.229999999999848,0.01,true,55,0.0,false,56,0.1
9.239999999999847,0.01,true,55,0.0,false,56,0.1
9.249999999999847,0.01,true,55,0.0,false,56,0.1
9.259999999999847,0.01,true,55,0.0,false,56,0.1
9.269999999999847,0.01,true,55,0.0,false,56,0.1
9.279999999999847,0.01,true,55,0.0,false,56,0.1
9.289999999999846,0.01,true,55,0.0,false,56,0.1
9.299999999999846,0.01,true,55,0.0,false,56,0.1
9.309999999999846,0.01,false,56,0.0,false,56,0.1
9.319999999999846,0.01,false,56,0.0,false,56,0.1
9.329999999999846,0.01,false,56,0.0,false,56,0.1
9.339999999999845,0.01,false,56,0.0,false,56,0.1
9.349999999999845,0.01,false,56,0.0,false,56,0.1
9.359999999999845,0.01,false,56,0.0,false,56,0.1
9.369999999999845,0.01,false,56,0.0,false,56,0.1
9.379999999999844,0.01,false,56,0.0,false,56,0.1
9.389999999999844,0.01,false,56,0.0,false,56,0.1
9.399999999999844,0.01,false,56,0.0,false,56,0.1
9.409999999999844,0.01,false,56,0.0,true,57,0.1
9.419999999999844,0.01,false,56,0.0,true,57,0.1
9.429999999999843,0.01,false,56,0.0,true,57,0.1
9.439999999999843,0.01,false,56,0.0,true,57,0.1
9.449999999999843,0.01,false,56,0.0,true,57,0.1
9.459999999999843,0.01,false,56,0.0,true,57,0.1
9.469999999999843,0.01,false,56,0.0,true,57,0.1
9.479999999999842,0.01,false,56,0.0,true,57,0.1
9.489999999999842,0.01,false,56,0.0,true,57,0.1
9.499999999999842,0.01,false,56,0.0,true,57,0.1
9.509999999999842,0.01,true,57,0.0,true,57,0.1
9.519999999999841,0.01,true,57,0.0,true,57,0.1
9.529999999999841,0.01,true,57,0.0,true,57,0.1
9.539999999999841,0.01,true,57,0.0,true,57,0.1
9.54999999999984,0.01,true,57,0.0,true,57,0.1
9.55999999999984,0.01,true,57,0.0,true,57,0.1
9.56999999999984,0.01,true,57,0.0,true,57,0.1
9.57999999999984,0.01,true,57,0.0,true,57,0.1
9.58999999999984,0.01,true,57,0.0,true,57,0.1
9.59999999999984,0.01,true,57,0.0,true,57,0.1
9.60999999999984,0.01,true,57,0.0,false,58,0.1
9.61999999999984,0.01,true,57,0.0,false,58,0.1
9.62999999999984,0.01,true,57,0.0,false,58,0.1
9.639999999999839,0.01,true,57,0.0,false,58,0.1
9.649999999999839,0.01,true,57,0.0,false,58,0.1
9.659999999999838,0.01,true,57,0.0,false,58,0.1
9.669999999999838,0.01,true,57,0.0,false,58,0.1
9.679999999999838,0.01,true,57,0.0,false,58,0.1
9.689999999999838,0.01,true,57,0.0,false,58,0.1
9.699999999999838,0.01,true,57,0.0,false,58,0.1
9.709999999999837,0.01,false,58,0.0,false,58,0.1
9.719999999999837,0.01,false,58,0.0,false,58,0.1
9.729999999999837,0.01,false,58,0.0,false,58,0.1
9.739999999999837,0.01,false,58,0.0,false,58,0.1
9.749999999999837,0.01,false,58,0.0,false,58,0.1
9.759999999999836,0.01,false,58,0.0,false,58,0.1
9.769999999999836,0.01,false,58,0.0,false,58,0.1
9.779999999999836,0.01,false,58,0.0,false,58,0.1
9.789999999999836,0.01,false,58,0.0,false,58,0.1
9.799999999999836,0.01,false,58,0.0,false,58,0.1
9.809999999999835,0.01,false,58,0.0,true,59,0.1
9.819999999999835,0.01,false,58,0.0,true,59,0.1
9.829999999999835,0.01,false,58,0.0,true,59,0.1
9.839999999999835,0.01,false,58,0.0,true,59,0.1
9.849999999999834,0.01,false,58,0.0,true,59,0.1
9.859999999999834,0.01,false,58,0.0,true,59,0.1
9.869999999999834,0.01,false,58,0.0,true,59,0.1
9.879999999999834,0.01,false,58,0.0,true,59,0.1
9.889999999999834,0.01,false,58,0.0,true,59,0.1
9.899999999999833,0.01,false,58,0.0,true,59,0.1
9.909999999999833,0.01,true,59,0.0,true,59,0.1
9.919999999999833,0.01,true,59,0.0,true,59,0.1
9.929999999999833,0.01,true,59,0.0,true,59,0.1
9.939999999999833,0.01,true,59,0.0,true,59,0.1
9.949999999999832,0.01,true,59,0.0,true,59,0.1
9.959999999999832,0.01,true,59,0.0,true,59,0.1
9.969999999999832,0.01,true,59,0.0,true,59,0.1
9.979999999999832,0.01,true,59,0.0,true,59,0.1
9.989999999999831,0.01,true,59,0.0,true,59,0.1
9.999999999999831,0.01,true,59,0.0,true,59,0.1
